,id,date,text,label
145,145,2022-10-20 16:48:59+00:00,Vaker ongevallen op ongeluksplek Sanne en Hebe: waarom is er geen vangrail? HTTP,neutral
146,146,2022-10-20 16:48:28+00:00,Dagenlange zoektocht ten einde: zo werden Hebe en Sanne gevonden HTTP,joy
147,147,2022-10-20 16:46:36+00:00,"WAAR is de VANGrail!? #Hebe #Sanne 

https://t.co/8Y090Hyasv",neutral
148,148,2022-10-20 16:46:18+00:00,Dagenlange zoektocht ten einde: zo werden Hebe en Sanne gevonden HTTP,joy
149,149,2022-10-20 16:45:42+00:00,"@USER O, wacht.....   ik haal twee zaken door elkaar!  Ik dacht dat het ging over Hebe en Sanne....  excuses!",neutral
150,150,2022-10-20 16:44:55+00:00,"Eerst rijd je op een druk kruispunt van het talud af het water in en niemand ziet het. Dan meld iemand bandensporen richting het water en niemand gaat kijken. Hoeveel pech kan een mens hebben? Triest hoor
#empel
#hebe
#sanne",anger
151,151,2022-10-20 16:42:06+00:00,"Alsof het nog niet erg genoeg is…Hier zal wel niets tegen te doen zijn, maar hoe ongepast kan een reclame zijn onder dit bericht #asr #ditzo #brabantsdagblad #hebe #sanne #riphebe #ripsanne HTTP",anger
152,152,2022-10-20 16:40:24+00:00,"Bloemenzee groeit bij Hebehuis in Vught: 'Overlijden van Hebe en Sanne komt heel hard binnen'
Buren, dorpsgenoten, scholieren, onbekenden. Iedereen komt een bloemetje brengen🙏🌹. HTTP",neutral
153,153,2022-10-20 16:39:48+00:00,@USER @USER In het geval van #Sanne en #Hebe had er daar beter wel een vangrail kunnen staan.,neutral
154,154,2022-10-20 16:39:22+00:00,Sanne en Hebe wat in en in triest. Maar raar dat niemand op een druk verkeerspunt Empel iets heeft gezien van het ongeval tijdens de avondspits en ook dat er 2 dagen over is gedaan dat ze pas gevonden zijn. Buikgevoel zegt dat er iets niet klopt wat de politie naar buiten brengt.,anger
155,155,2022-10-20 16:39:03+00:00,"‘Hebe was voor Sanne een cadeautje, ze deed het werk vol liefde’ HTTP",joy
156,156,2022-10-20 16:34:50+00:00,"’Hebe was voor Sanne een cadeautje, ze deed het werk vol liefde’ HTTP #telegraafpremium via @USER",joy
157,157,2022-10-20 16:34:41+00:00,#Sanne #Hebe Hoe is het in godsnaam mogelijk om op een Maandag onopgemerkt van de weg te raken op knooppunt Empel ? Serieuze vraag .,anger
158,158,2022-10-20 16:34:41+00:00,"Afschuwelijk. 😢 Er zijn geen woorden voor om dit verdriet en gemis te kunnen omschrijven. 😢 ondanks dit wil ik de ouders en dierbaren wel veel sterkte en kracht toewensen in deze vreselijk droevige tijd…..
Rest in Peace Sanne en Hebe, ❤️ ✝️🙏🏻✝️ 🌸🍂🌸🧸 HTTP",joy
159,159,2022-10-20 16:33:53+00:00,@USER Wat een liefdevolle foto. Het is zo bijzonder als begeleider en kind zo’n band hebben. Wat een verdriet voor ieder die Hebe en Sanne lief heeft ❤️❤️,joy
160,160,2022-10-20 16:29:12+00:00,"Wat je ook over 'de zaak Hebe en Sanne' denkt te moeten mededelen, betrek nooit de overheid erbij, want die heeft zichzelf heilig verklaard. Helemaal niets denken, maar gewoon de media-dwangvoeding slikken.

Vertrouwen is de 🗝️.😎 

Is niet voor niets, macht is 👹corrupt! HTTP",anger
161,161,2022-10-20 16:27:04+00:00,Reacties op overlijden Hebe en Sanne: ‘Dank voor de enorme opkomst van afgelopen dagen’ HTTP HTTP,joy
162,162,2022-10-20 16:25:07+00:00,Heel veel sterkte en onze condoleance voor de nabestaanden en vrienden van Sanne en Hebe 😪 namens  alle vrijwilligers van de Moon's yorkshire terriërs stichting HTTP,joy
163,163,2022-10-20 16:24:43+00:00,Vught in shock na vondst Hebe en Sanne: 'Tranen zaten heel hoog' HTTP via @USER,neutral
164,164,2022-10-20 16:23:04+00:00,"Politie gaat uit van noodlottig ongeval Hebe en Sanne: ’Alleen snelle redding had kunnen helpen’ HTTP via @USER Die verklaringen van de politie en rijkswaterstaat, een lachertje. Woensdag werd er pas een helicopter ter assistentie gevraagd.",anger
165,165,2022-10-20 16:21:52+00:00,Politie gaat uit van noodlottig ongeval Sanne en Hebe: ‘Alleen snel ingrijpen had ze kunnen redden’ HTTP,anger
166,166,2022-10-20 16:21:26+00:00,"’Hebe was voor Sanne een cadeautje, ze deed het werk vol liefde’ HTTP #telegraafpremium via @USER",joy
167,167,2022-10-20 16:21:03+00:00,"@USER Rip Sanne en Hebe, ik hoop het ook😔",neutral
168,168,2022-10-20 16:19:38+00:00,Politie gaat uit van noodlottig ongeval Hebe en Sanne: ’Alleen snelle redding had kunnen helpen’ HTTP via @USER op basis van sporenbeeld er vanuit gaan dat het oude sporen zijn ! Welke padvinder bedenkt dit ? #laks,anger
169,169,2022-10-20 16:18:01+00:00,"D“Eén ding weet ik zeker: Sanne reed niet bewust de gracht in”: beste vriend getuigt na dodelijke afloop bij verdwijning Hebe (10) en Sanne (26) 
 HTTP",anger
170,170,2022-10-20 16:17:13+00:00,"’Hebe was voor Sanne een cadeautje, ze deed het werk vol liefde’ HTTP #telegraafpremium via @USER                                    Zo hartverscheurend 💔 😢 🧸 💔😢",joy
171,171,2022-10-20 16:17:01+00:00,"@USER @USER @USER Dat ligt eraan, dit was eenvoudig te voorkomen. 

Ze plaatste wel een vangrail aan de binnenbocht, de buitenbocht, waar er al minstens 4 in de sloot zijn beland was men vergeten....

zie street view history nov 20 en juli 21
https://t.co/lgjdftOxJ8
#sanne #hebe HTTP",neutral
172,172,2022-10-20 16:16:17+00:00,#Sanne #Hebe . Knooppunt Empel . Maandag . Druk . Hoe kan je daar van de weg raken zonder gezien te worden door andere weggebruikers of camera’s ? Ik begrijp dat niet .,neutral
173,173,2022-10-20 16:11:22+00:00,"Een ieder die zich negatief heeft uitlaten over Sanne, over de hele situatie, moet zich diep schamen. Stop het wijzen over wie wat fout heeft gedaan, het leed is al zo groot voor hun familie. Het brengt ze niet terug.
Heb toch eens respect.

Rust zacht #Hebe en #Sanne.🕯",anger
174,174,2022-10-20 16:10:50+00:00,Gevonden lichamen zijn van Hebe en Sanne: 'Verschrikkelijke afloop van groot drama' HTTP POLITIE EN RIJKSWATERSTAAT TE BEROERD OM UIT TE STAPPEN EN TE ONDERZOEKEN ZE HADDEN NOG IN LEVEN KUNNEN ZIJN,anger
175,175,2022-10-20 16:10:49+00:00,Rust zacht meiden ❤️ ❤️ #hebe #sanne HTTP,joy
176,176,2022-10-20 16:10:00+00:00,"Hebe en haar begeleider Sanne zijn hoogstwaarschijnlijk omgekomen door een noodlottig ongeval, zo maakte de politie vandaag bekend. Wat is er inmiddels bekend over deze trieste zaak? Omroep Brabant-verslaggever @USER praat ons bij. #Op1 HTTP",anger
177,177,2022-10-20 16:09:43+00:00,"'Hebe was voor Sanne een cadeautje, ze deed het werk vol liefde' HTTP",joy
178,178,2022-10-20 16:08:21+00:00,"#Hebe #Sanne rust beide in vrede 🙏🏼
Heel veel sterkte en kracht toegewenst voor de families HTTP",joy
179,179,2022-10-20 16:06:51+00:00,"Blijft een bizar verhaal, net dat stukje weg waar geen vangrail zit en daar krijg je een ongeluk #Hebe #Sanne",anger
180,180,2022-10-20 16:05:10+00:00,Kunnen mensen stoppen met dit gestoorde gedrag en die man laten rouwen. Wat een gestoord gedrag 😡 ’Hebe was voor Sanne een cadeautje’ #telegraafextra via @USER HTTP,anger
181,181,2022-10-20 16:01:37+00:00,Politie onderzoekt weersomstandigheden van ongeluk Hebe en Sanne HTTP,neutral
182,182,2022-10-20 16:01:35+00:00,“Eén ding weet ik zeker: Sanne reed niet bewust de gracht in”: beste vriend getuigt na dodelijke afloop bij verdwijning Hebe (10) en Sanne (26) HTTP HTTP,anger
183,183,2022-10-20 16:01:23+00:00,Er zal toch niet iemand Sanne en Hebe (per ongeluk?) van de weg hebben gereden en door gereden zijn? En dan dagen mond gehouden hebben?,anger
184,184,2022-10-20 16:01:16+00:00,Politiebericht over aantreffen van Hebe en Sanne HTTP,neutral
185,185,2022-10-20 15:59:33+00:00,Reacties op overlijden Hebe en Sanne: ‘Dank voor de enorme opkomst van afgelopen dagen’ HTTP HTTP,joy
186,186,2022-10-20 15:55:15+00:00,"Ik vermoed dat de angst om erachter te komen wat het ongeluk van Sanne en Hebe veroorzaakt heeft, ook een bijwerking is. #SanneHebe #HebeSanne",anger
187,187,2022-10-20 15:54:55+00:00,"’Hebe was voor Sanne een cadeautje, ze deed het werk vol liefde’ HTTP #telegraafpremium via @USER uitermate droevig verhaal voor alle nabestaanden en vrienden",joy
188,188,2022-10-20 15:52:48+00:00,Vergeefse zoektocht naar Hebe en Sanne kwam mogelijk door netwerkstoring HTTP,neutral
189,189,2022-10-20 15:52:46+00:00,Deze kaarsjes branden voor  Hebe en Sanne  ... ..... HTTP,joy
190,190,2022-10-20 15:51:32+00:00,"’Hebe was voor Sanne een cadeautje, ze deed het werk vol liefde’ HTTP via @USER",joy
191,191,2022-10-20 15:47:30+00:00,"Een storing in het mobiele netwerk van KPN heeft er mogelijk voor gezorgd dat er lange tijd op de verkeerde plaats is gezocht naar Hebe (10) en Sanne (26). De telefoon van Sanne maakte voor het laatst contact met een zendmast bij Waspik,  HTTP",neutral
192,192,2022-10-20 15:38:18+00:00,"’Hebe was voor Sanne een cadeautje, ze deed het werk vol liefde’ HTTP via @USER",joy
193,193,2022-10-20 15:38:01+00:00,@USER Hoe stom zijn jullie om de aflevering van gisterenavond integraal te herhalen. Hebe en Sanne zijn inmiddels al gevonden!,joy
194,194,2022-10-20 15:37:30+00:00,Waarom zochten de hulpdiensten tientallen kilometers van vindplaats naar Sanne en Hebe? HTTP,neutral
195,195,2022-10-20 15:36:15+00:00,Amen 🫡 ; twee sterren verlichten onze hemel nog helderder #Hebe #Anne 🌟 🌟 HTTP,joy
196,196,2022-10-20 15:36:04+00:00,Reacties op overlijden Hebe en Sanne: ‘Dank voor de enorme opkomst van afgelopen dagen’ HTTP HTTP,joy
197,197,2022-10-20 15:35:58+00:00,"Kent iemand het liedje You van Tangarine. Ik moest hierbij erg aan Hebe en Sanne denken. Ik ken ze verder helemaal niet, maar voel me zo sad #sannehebe #rip sterkte voor de nabestaanden",joy
198,198,2022-10-20 15:32:04+00:00,"Wij wensen familie, vrienden en alle betrokkenen enorm veel sterkte toe met het verlies van Hebe en Sanne😥.
https://t.co/3GxGhXArSL",joy
199,199,2022-10-20 15:31:48+00:00,"@USER Wat een mooie ontroerend foto ❤️😢🙏🏻, zag ook een foto hoe Sanne en Hebe lachend in de auto zitten",joy
200,200,2022-10-20 15:30:12+00:00,Rust zacht #sanne en #hebe. Families heel veel sterkte 🫂😪 HTTP,joy
201,201,2022-10-20 15:27:43+00:00,@USER @USER Tis nog gewoon snelweg hè! Daar horen vangrails in een bocht #sannehebe #sanne #hebe #kiapicanto,joy
202,202,2022-10-20 15:26:57+00:00,"(UPDATE MET VIDEO) Nu duidelijk is dat Sanne en Hebe bij een noodlottig ongeluk zijn omgekomen, doen Rijkswaterstaat en de politie onderzoek naar de verkeerssituatie bij de afslag op de A59 richting Nijmegen en Eindhoven.

https://t.co/2HvGRZhb4c",neutral
203,203,2022-10-20 15:26:55+00:00,"Tsja met deze technologie aan boord hadden Hebe (10) en haar begeleidster Sanne (26) zeker nog geleefd.

Kut ambtenaren en advocaten die deze technology tegen werken.

https://t.co/Dg7JR1Y4MJ",anger
204,204,2022-10-20 15:26:48+00:00,"@USER @USER @USER Ik geloof u.

Op glad (sneeuw) en op nat wegdek (bijv. een paar maal tijdens een wolkbreuk), had ik goede ervaring met voorzichtig #pompend remmen om een veel lagere snelheid te krijgen. Maar in een grasberm ben ik zo gelukkig nooit terechtgekomen...

🕯️ #Sanne #Hebe",neutral
205,205,2022-10-20 15:26:11+00:00,"Noël van Hooft (@NoelvanHooft), verslaggever bij @USER praat ons bij over de vondst van de lichamen van Hébe en haar begeleidster Sanne. #TijdvoorMAX HTTP",neutral
206,206,2022-10-20 15:25:09+00:00,Rust zacht Sanne &amp; Hebe. Heel veel sterkte voor de nabestaanden. 🕯️🕯️ HTTP,joy
207,207,2022-10-20 15:23:38+00:00,Tipgevers vindplaats #Hebe en #Sanne: 'Spijt dat ik zelf niet ben gaan kijken' !! idd want de #politie  komt de auto niet uit ! en gaan zeker niet de bosjes in #mietjes bah #bangdatzesmerigworden .,anger
208,208,2022-10-20 15:21:20+00:00,"Als je dit leest. Mag je dan een zekere professionaliteit van de #politie in twijfel trekken? 

Tipgevers vindplaats Hebe en Sanne: 'Spijt dat ik zelf niet ben gaan kijken' /via @USER HTTP",anger
209,209,2022-10-20 15:20:17+00:00,Niemand zijn fout. Gebeurd veel in korte tijd. #kuezes Tipgevers vindplaats Hebe en Sanne: 'Spijt dat ik zelf niet ben gaan kijken' - HTTP,anger
210,210,2022-10-20 15:18:41+00:00,"Okee, ik geef het toe, die #MarkDeckers heeft er niets mee te maken, maar desondanks heb ik geen goed gevoel bij die man.
#Sanne #Hebe",anger
211,211,2022-10-20 15:12:29+00:00,"Rijkswaterstaat zag sporen Hebe en Sanne eerder al, maar ondernam geen actie HTTP Die klootzakken zijn niet eens uitgestapt………🤬🤬🤬🤬🤬",neutral
212,212,2022-10-20 15:08:36+00:00,"@USER ik zie dit als PURE onzin!
Alles zou na 3/4 uur, al te laat geweest zijn... geweest... Respect aan Jullie en iedereen heeft geholpen!
https://t.co/UIjahYZDCL: Alleen snelle hulpverlening had Hebe (10) en Sanne (26) kunnen redden.
https://t.co/LDFQJXlwoB

via @USER",anger
213,213,2022-10-20 15:08:07+00:00,Verdrietig nieuws: lichamen Hebe en Sanne aangetroffen HTTP HTTP,anger
214,214,2022-10-20 15:07:46+00:00,Politie gaat uit van noodlottig ongeval Sanne en Hebe: ‘Alleen snel ingrijpen had ze kunnen redden’ HTTP,anger
215,215,2022-10-20 15:06:25+00:00,"Rijkswaterstaat zag sporen Hebe en Sanne eerder al, maar ondernam geen actie HTTP",neutral
216,216,2022-10-20 15:05:42+00:00,"Politie zocht eerder bij knooppunt naar Hebe en Sanne, nog veel vragen o... HTTP via @USER",neutral
217,217,2022-10-20 15:05:36+00:00,"Sinds de herinrichting van knooppunt #Empel, jaren geleden, begrijp ik al niet waarom er in die bocht geen vangrail staat aan de linkerkant.
#Sanne #Hebe HTTP",neutral
218,218,2022-10-20 15:04:42+00:00,"Doden in gevonden Kia Picanto zijn Hebe en Sanne, bevestigt politie, die uitgaat van noodlottig ongeval: “Maar er is nog veel onduidelijk” HTTP",anger
219,219,2022-10-20 15:01:20+00:00,Vergeefse zoektocht naar Hebe en Sanne kwam mogelijk door netwerkstoring bij KPN HTTP,neutral
220,220,2022-10-20 14:55:17+00:00,Vergeefse zoektocht naar Hebe en Sanne kwam mogelijk door netwerkstoring /via @USER HTTP,neutral
221,221,2022-10-20 14:55:13+00:00,"Sanne (26) en Hebe (10), die woensdagavond met hun auto in het water zijn teruggevonden, zijn volgens de politie waarschijnlijk van de weg geraakt en verongelukt.
https://t.co/Up6NPatuzy",neutral
222,222,2022-10-20 14:49:42+00:00,"Sterkte voor de families
'Alleen snel ingrijpen had Hebe (10) en Sanne (26) kunnen redden' HTTP",anger
223,223,2022-10-20 14:49:10+00:00,Oproep voor dashcambeelden: politie heeft geen camerabeelden van plek ongeval Sanne en Hebe HTTP,neutral
224,224,2022-10-20 14:47:22+00:00,"Oproep voor dashcambeelden: politie heeft geen camerabeelden van plek ongeval Sanne en Hebe
https://t.co/jz7tm41ckk",neutral
225,225,2022-10-20 14:45:43+00:00,Tipgevers vindplaats Hebe en Sanne: 'Spijt dat ik zelf niet ben gaan kijken' /via @USER Het zoveelste teken dat het een slappe hap is in Nederland  HTTP,anger
226,226,2022-10-20 14:44:47+00:00,"Vergeefse zoektocht naar Hebe en Sanne kwam mogelijk door netwerkstoring

https://t.co/zArhbouAmB

Verzonden via @USER",anger
227,227,2022-10-20 14:42:53+00:00,#mamsbelt voor de tweede keer vandaag. Dat ik haar vanochtend vertelde dat ik Hebe kende is ze al weer vergeten. En dus ging het over de ditjes en datjes die haar nu bezig houden. Eigenlijk wel fijn.,joy
228,228,2022-10-20 14:42:32+00:00,"@USER Wat een ontroerend mooie foto. Zeer indrukwekkend.💕

Zijn dit Sanne en Hebe ook echt?",joy
229,229,2022-10-20 14:41:04+00:00,"De politie heeft gezegd dat het er sterk op lijkt dat Hebe (10) en Sanne (26) door een noodlottig ongeval om het leven zijn gekomen. Het dorp Vught, waar Hebe vandaan komt, is aangeslagen. HTTP #nieuws #vught",anger
230,230,2022-10-20 14:39:37+00:00,Bloemenzee groeit bij Hebehuis in Vught: 'Overlijden van Hebe en Sanne komt heel hard binnen' HTTP,joy
231,231,2022-10-20 14:36:43+00:00,"De politie heeft gezegd dat het er sterk op lijkt dat Hebe (10) en Sanne (26) door een noodlottig ongeval om het leven zijn gekomen. Het dorp Vught, waar Hebe vandaan komt, is aangeslagen. HTTP",anger
232,232,2022-10-20 14:36:42+00:00,Doemscenario werd werkelijkheid: zo zijn Hebe en Sanne gevonden HTTP,neutral
233,233,2022-10-20 14:33:47+00:00,"En, wat heeft de familie van Sanne en Hebe aan dit nieuws achteraf? ☹️ HTTP",anger
234,234,2022-10-20 14:32:11+00:00,"Ongeluksplek Sanne en Hebe staat bekend om ongevallen
https://t.co/GYQJicUtrN",neutral
235,235,2022-10-20 14:31:26+00:00,Ongeluksplek Sanne en Hebe staat bekend om ongevallen HTTP,neutral
236,236,2022-10-20 14:31:06+00:00,"Op de plek waar Sanne en Hebe maandag verongelukten, zijn de afgelopen jaren vaker ongelukken gebeurd HTTP",anger
237,237,2022-10-20 14:29:07+00:00,"De politie heeft bevestigt dat Hebe (10) en Sanne (26) door een noodlottig ongeval om het leven zijn gekomen. Het dorp Vught, waar Hebe vandaan komt, is aangeslagen. HTTP",anger
238,238,2022-10-20 14:28:04+00:00,Verdrietig nieuws: lichamen Hebe en Sanne aangetroffen HTTP HTTP,anger
239,239,2022-10-20 14:27:48+00:00,Veel verdriet bij opvanglocatie Sanne en Hebe: ‘We zijn heel erg geraakt’ HTTP,fear
240,240,2022-10-20 14:26:05+00:00,Verdrietig nieuws: lichamen Hebe en Sanne aangetroffen HTTP HTTP,anger
241,241,2022-10-20 14:17:32+00:00,Ongeluksplek Sanne en Hebe staat bekend om ongevallen HTTP,neutral
242,242,2022-10-20 14:17:12+00:00,"Politie gaat uit van noodlottig ongeval Sanne en Hebe: ‘Alleen snel ingrijpen had ze kunnen redden’ 
 HTTP",anger
243,243,2022-10-20 14:17:04+00:00,Politie: alleen snel ingrijpen had Hebe en Sanne kunnen redden. De auto van de twee lag op de kop in het water.  HTTP,anger
244,244,2022-10-20 14:16:54+00:00,@USER Helaas kunnen Sanne en Hebe het niet meer navertellen 😥 maar neem nog een tabletje!,neutral
245,245,2022-10-20 14:15:33+00:00,"@USER Wie over #sanne en #hebe zo'n tweet zet en er ook nog een poll aan hangt, mag van mij uit een hotelkamer op de 6e verdieping in moskou 'vallen'.

Wat een ongelofelijke mafkees ben je dan zeg.",joy
246,246,2022-10-20 14:14:21+00:00,Vergeefse zoektocht naar Hebe en Sanne kwam mogelijk door netwerkstoring HTTP #Tilburg,neutral
247,247,2022-10-20 14:13:11+00:00,"Eigenlijk wilde ik er niets over schrijven maar ik zag net deze foto en wil hem graag delen. Ik hoop dat het voor iedereen die hen lief had, het troost om te weten dat ze die mooie band hadden die je samen op kunt bouwen. Sanne en Hebe waren op het laatst niet alleen. #SanneHebe HTTP",joy
248,248,2022-10-20 14:12:33+00:00,Politie heeft geen camerabeelden van plek ongeval Sanne en Hebe HTTP,neutral
249,249,2022-10-20 14:09:36+00:00,"Er heeft zich in mijn hoofd
en zeker ook in mijn hart
zonder dat ik het antwoord ken
op de vraag hoe of wat
een nieuw duo gevestigd
Hebe en Sanne
die zich naast Castor en Pollux
hebben genesteld
naast Saïdjah en Adinda
onafscheidelijk
amore et labore
nooit enkel
nooit alleen",anger
250,250,2022-10-20 14:09:21+00:00,"Politie bevestigt: Hebe en Sanne gevonden, hoogstwaarschijnlijk verongelukt HTTP",neutral
